word,part_of_speech,english_word,sense
key,noun,key,An object designed to open and close a lock.
key,noun,key,One of a string of small islands.
kind,noun,kind,"A type, race or category; a group of entities that have common characteristics such that they may be grouped together."
kitchen,noun,kitchen,A room or area for preparing food.
know,verb,know,To perceive the truth or factuality of; to be certain of; to be certain that.
land,noun,land,The part of Earth which is not covered by oceans or other bodies of water.
language,noun,language,"A body of words, and set of methods of combining them (called a grammar), understood by a community and used as a form of communication."
large,adj,large,Of considerable or relatively great size or extent.
late,adj,late,Near the end of a period of time.
late,adv,late,"After a deadline has passed, past a designated time."
later,adv,later,comparative form of late: more late
laugh,noun,laugh,An expression of mirth particular to the human species; the sound heard in laughing; laughter.
laugh,verb,laugh,"To show mirth, satisfaction, or derision, by peculiar movement of the muscles of the face, particularly of the mouth, causing a lighting up of the face and eyes, and usually accompanied by the emission of explosive or chuckling sounds from the chest and throat; to indulge in laughter."
learn,verb,learn,"To acquire, or attempt to acquire knowledge or an ability to do something."
leave,verb,leave,To have a consequence or remnant.
leave,verb,leave,To produce leaves or foliage.
left,adj,left,Designating the side of the body toward the west when one is facing north; the side of the body on which the heart is located in most humans; the opposite of right. This arrow points to the reader's left: ←
left,adv,left,On the left side.
left,noun,left,The left side or direction.
leg,noun,leg,A limb or appendage that an animal uses for support or locomotion on land.
lesson,noun,lesson,A section of learning or teaching into which a wider learning content is divided.
let,verb,let,"To allow to, not to prevent (+ infinitive, but usually without to)."
letter,noun,letter,A symbol in an alphabet.
letter,noun,letter,"One who lets, or lets out."
library,noun,library,"An institution which holds books and/or other forms of media for use by the public or qualified people often lending them out, as well as providing various other services for its users."
lie,verb,lie,To give false information intentionally with intent to deceive.
lie,verb,lie,To rest in a horizontal position on a surface.
life,noun,life,"The state of organisms preceding their death, characterized by biological processes such as metabolism and reproduction and distinguishing them from inanimate objects; the state of being alive and living."
light,adj,light,Having light; bright; clear; not dark or obscure.
light,adj,light,Having little or relatively little actual weight; not cumbrous or unwieldy.
light,noun,light,Electromagnetic radiation in the wavelength range visible to the human eye (about 400–750 nanometers); visible light.
like,verb,like,"To enjoy, be pleased by; favor; be in favor of."
line,noun,line,A group of people born in a certain year (liners).
line,noun,line,"A path through two or more points (compare ‘segment’); a continuous mark, including as made by a pen; any path, curved or straight."
line,noun,line,"Flax, linen."
lion,noun,lion,"A big cat, Panthera leo, native to Africa, India and formerly much of Europe."
list,noun,list,"A strip of fabric, especially from the edge of a piece of cloth."
list,noun,list,A tilt to a building.
list,verb,list,To cause (something) to tilt to one side.
list,verb,list,To create or recite a list.
list,verb,list,"To desire, like, or wish (to do something)."
list,verb,list,To listen.
listen,verb,listen,To use one's sense of hearing in an intentional way; to make deliberate use of one's ears; to pay attention to or wait for a specific sound.
little,adj,little,Small in size.
live,verb,live,To be alive; to have life.
local,adj,local,From or in a nearby location.
long,adj,long,Having much distance in space from one end to the other.
long,adv,long,Over a great distance in space.
look,verb,look,"To try to see, to pay attention to with one’s eyes."
lose,verb,lose,To cause (something) to cease to be in one's possession or capability.
love,noun,love,A deep caring for the existence of another.
love,noun,love,"Zero, no score."
love,verb,love,To have a strong affection for (someone or something).
lunch,noun,lunch,"A light meal usually eaten around midday, notably when not as main meal of the day."
machine,noun,machine,"A device that directs and controls energy, often in the form of movement or electricity, to produce a certain effect."
magazine,noun,magazine,"A nonacademic, periodical publication which consists of articles by multiple writers on some broad topic or theme."
main,adj,main,"Of chief or leading importance; prime, principal."
make,verb,make,To create.
mall,noun,mall,"A pedestrianised street, especially a shopping precinct."
man,noun,man,An adult male human.
map,noun,map,"A visual representation of an area, whether real or imaginary, showing the relative positions of places and other features."
market,noun,market,"A gathering of people for the purchase and sale of merchandise, often periodic at a set time."
married,adj,married,In a state of marriage; having a wife or a husband.
match,noun,match,"A competitive sporting event such as a boxing meet (commonly called a ""bout""), a baseball game, or a cricket match."
match,noun,match,"A device made of wood or paper, having the tip coated with chemicals that ignite with the friction of being dragged (struck) against a rough dry surface."
match,verb,match,To agree; to be equal; to correspond.
maybe,adv,maybe,"Perhaps, possibly."
meal,noun,meal,"Food that is prepared and eaten, usually at a specific time, and usually in a comparatively large quantity (as opposed to a snack)."
meal,noun,meal,"The ground-up edible part of various grains, used as a basis of food or feed; either flour or a coarser blend than flour (usage varies)."
mean,verb,mean,To intend.
meaning,noun,meaning,"The denotation, referent, or idea connected with a word, expression, or symbol."
meat,noun,meat,The flesh (muscle tissue) of an animal used as food.
meet,verb,meet,To make contact (with someone) while in proximity.
meeting,noun,meeting,The act of persons or things that meet.
member,noun,member,One who belongs to a group.
menu,noun,menu,The details of the food to be served at a banquet; a bill of fare.
message,noun,message,"A communication, or what is communicated; any concept or information conveyed."
meter,noun,meter,A device that measures things.
midnight,noun,midnight,"The middle of the night: the sixth temporal hour, equidistant between sunset and sunrise."
mile,noun,mile,"The international mile: a unit of length precisely equal to 1.609344 kilometers established by treaty among Anglophone nations in 1959, divided into 5,280 feet or 1,760 yards."
milk,noun,milk,"A white liquid produced by the mammary glands of female mammals to nourish their young. From certain animals, especially cows, it is also called dairy milk and is a common food for humans as a beverage or used to produce various dairy products such as butter, cheese, and yogurt."
minute,noun,minute,A unit of time which is one sixtieth of an hour (sixty seconds).
miss,verb,miss,"To fail to hit, catch, grasp, etc."
mistake,noun,mistake,An error.
model,noun,model,A person who serves as a human template for artwork or fashion.
modern,adj,modern,Pertaining to a current or recent time and style; not ancient.
moment,noun,moment,"A particular point, or relatively small region."
money,noun,money,"A legally or socially binding conceptual contract of entitlement to wealth, void of intrinsic value, payable for all debts and taxes, and regulated in supply."
month,noun,month,"A period into which a year is divided, historically based on the phases of the moon."
morning,noun,morning,"The early part of the day, especially from midnight to noon."
mother,noun,mother,"A female parent, especially of a human; a female who parents a child (which she has given birth to, adopted, or fostered)."
mountain,noun,mountain,"An elevation of land of considerable dimensions rising more or less abruptly, forming a conspicuous figure in the landscape, usually having a small extent of surface at its summit."
mouse,noun,mouse,Any small rodent of the genus Mus.
mouth,noun,mouth,The front opening of a creature through which food is ingested.
move,verb,move,"To change place or posture; to go, in any manner, from one place or position to another."
movie,noun,movie,A recorded sequence of images displayed on a screen at a rate sufficiently fast to create the appearance of motion; a film.
museum,noun,museum,"A building or institution dedicated to the acquisition, conservation, study, exhibition, and educational interpretation of objects having scientific, historical, cultural or artistic value."
music,noun,music,"A series of sounds organized in time, usually employing some combination of harmony, melody, rhythm, tempo, etc., often to convey a mood."
must,verb,must,"To do as a requirement; indicates that the sentence subject is required as an imperative or directive to execute the sentence predicate, with failure to do so resulting in a failure or negative consequence."
name,noun,name,"Any nounal word or phrase which indicates a particular person, place, class, or thing."
name,noun,name,Any of several types of true yam (Dioscorea) used in Caribbean Spanish cooking.
name,verb,name,To give a name to.
natural,adj,natural,Existing in nature.
near,adj,near,Physically close.
near,adv,near,At or towards a position close in space or time.
need,verb,need,To have an absolute requirement for.
negative,adj,negative,Not positive or neutral.
neighborhood,noun,neighborhood,The residential area near one's home.
never,adv,never,At no time; on no occasion; in no circumstance.
new,adj,new,"Recently made, or created."
news,noun,news,New information of interest.
newspaper,noun,newspaper,"A publication, usually published daily or weekly, containing news and other articles. Traditionally a print publication typically printed on cheap, low-quality paper; today usually digital and often also available in print."
next,adj,next,"Nearest in place or position, having nothing similar intervening; adjoining."
next,adv,next,"In a time, place, rank or sequence closest or following."
nice,adj,nice,"Pleasant, satisfactory."
night,noun,night,The time when the Sun is below the horizon when the sky is dark.
north,adj,north,Of or pertaining to the north; northern.
north,adv,north,Toward the north; northward; northerly.
north,noun,north,"The direction towards the pole to the left-hand side of someone facing east, specifically 0°, or (on another celestial object) the direction towards the pole lying on the northern side of the invariable plane."
nose,noun,nose,"A protuberance on the face housing the nostrils, which are used to breathe or smell."
not,adv,not,Negates the meaning of the modified verb.
note,noun,note,A symbol or annotation.
now,adv,now,At the present time.
number,noun,number,Quantity.
nurse,noun,nurse,A person involved in providing direct care for the sick:
object,noun,object,A thing that has physical existence but is not alive.
ocean,noun,ocean,One of the large bodies of water separating the continents.
office,noun,office,A ceremonial duty or service
often,adv,often,Frequently; many times on different occasions.
old,adj,old,"Of an object, concept, relationship, etc., having existed for a relatively long period of time."
on,adv,on,To an operating state.
once,adv,once,One and only one time.
onion,noun,onion,"A monocotyledonous plant (Allium cepa), allied to garlic, used as vegetable and spice."
online,adj,online,Of a system: connected (generally electrically) to a larger network.
only,adj,only,Alone in a category.
only,adv,only,Without others or anything further; exclusively.
open,adj,open,"Physically unobstructed, uncovered, etc."
open,verb,open,"To make or become physically unobstructed, uncovered, etc."
opinion,noun,opinion,"A belief, judgment or perspective that a person has formed, either through objective or subjective reasoning, about a topic, issue, person or thing."
opposite,adj,opposite,"Located directly across from something else, or from each other."
opposite,adv,opposite,In an opposite position.
opposite,noun,opposite,Something opposite or contrary to something else.
orange,adj,orange,Having the colour of the fruit of an orange tree; yellowred; reddish-yellow.
orange,noun,orange,An evergreen tree of the genus Citrus such as Citrus sinensis which yields oranges (the fruit).
order,noun,order,"Arrangement, disposition, or sequence."
order,verb,order,To set in some sort of order.
out,adv,out,Away from the inside or centre.
outside,adv,outside,"To or in the outdoors or outside; to or in an area that is beyond the scope, limits, or borders of a given place."
over,adv,over,Describing a physical change of position or state.
own,adj,own,"Belonging to; possessed; acquired; proper to; property of; titled to; held in one's name; under/using the name of. Often marks a possessive determiner as reflexive, referring back to the subject of the clause or sentence."
page,noun,page,"A serving boy; a youth attending a person of high degree, especially at courts, often as a position of honor and education."
page,noun,page,One of the many pieces of paper bound together within a book or similar document.
paint,noun,paint,"A substance that is applied as a liquid or paste, and dries into a solid coating that protects or adds colour to an object or surface to which it has been applied."
paint,verb,paint,To apply paint to.
painting,noun,painting,An illustration or artwork done with the use of paint.
pair,noun,pair,Two similar or identical things taken together; often followed by of.
pants,noun,pants,"An outer garment that covers the body from the waist downwards, covering each leg separately, usually as far as the ankles; trousers."
paper,noun,paper,"A sheet material typically used for writing on or printing on (or as a non-waterproof container), usually made by draining cellulose fibres from a suspension in water."
paragraph,noun,paragraph,"A passage in text that starts on a new line, the first line sometimes being indented, and usually marks a change of topic."
parent,noun,parent,"A person who raises a child (which they have made, adopted, fostered, taken as their own, etc.)."
park,noun,park,An area of land set aside for environment preservation or recreation.
park,verb,park,To bring (something such as a vehicle) to a halt or store in a specified place.
part,noun,part,A portion; a component.
partner,noun,partner,Either of a pair of people or things that belong together.
party,noun,party,"A person or group of people constituting one side in a legal proceeding, such as in a legal action or a contract."
passport,noun,passport,"An official document normally used for international journeys, which proves the identity and nationality of the person for whom it was issued."
past,adj,past,Having already happened; in the past; finished.
past,noun,past,"The period of time that has already happened, in contrast to the present and the future."
pay,verb,pay,"To cover (the bottom of a vessel, a seam, a spar, etc.) with tar or pitch, or a waterproof composition of tallow, resin, etc.; to smear."
pay,verb,pay,To give money or other compensation to in exchange for goods or services.
pen,noun,pen,A female swan.
pen,noun,pen,"A tool, originally made from a feather but now usually a small tubular instrument, containing ink used to write or make marks."
pen,noun,pen,"An enclosure (enclosed area) used to contain domesticated animals, especially sheep or cattle."
pencil,noun,pencil,A paintbrush.
people,noun,people,plural of person: a body of persons considered generally or collectively; a group of two or more persons.
pepper,noun,pepper,A plant of the family Piperaceae.
perfect,adj,perfect,Fitting its definition precisely.
period,noun,period,A length of time.
person,noun,person,An individual who has been granted personhood; usually a human being.
personal,adj,personal,Pertaining to persons (human beings as opposed to things or animals).
phone,noun,phone,"A speech segment that possesses distinct physical or perceptual properties, considered as a physical event without regard to its place in the phonology of a language."
phone,verb,phone,To call (someone) using a telephone.
photograph,noun,photograph,"A picture created by projecting an image onto a photosensitive surface such as a chemically treated plate or film, CCD receptor, etc."
phrase,noun,phrase,A short written or spoken expression.
piano,noun,piano,"A percussive keyboard musical instrument, usually ranging over seven octaves, with white and black colored keys, played by pressing these keys, causing hammers to strike strings."
picture,noun,picture,"A representation of anything (as a person, a landscape, a building) upon canvas, paper, or other surface, by drawing, painting, printing, photography, etc."
piece,noun,piece,"A part of a larger whole, usually in such a form that it is able to be separated from other parts."
pig,noun,pig,"Any of several mammalian species of the genus Sus or the family Suidae, having cloven hooves, bristles and a snout adapted for digging; especially the domesticated animal Sus domesticus."
pink,adj,pink,Having a colour between red and white; pale red.
pink,noun,pink,"A color reminiscent of pinks, the flowers."
place,noun,place,An area; somewhere within an area.
plan,noun,plan,"A drawing showing technical details of a building, machine, etc., with unwanted details omitted, and often using symbols rather than detailed drawing to represent doors, valves, etc."
plan,verb,plan,"To design (a building, machine, etc.)."
plane,noun,plane,A deciduous tree of the genus Platanus.
plane,noun,plane,A level or flat surface.
plane,noun,plane,A tool for smoothing wood by removing thin layers from the surface.
plane,noun,plane,An airplane; an aeroplane.
plant,noun,plant,"An organism that is not an animal, especially an organism capable of photosynthesis. Typically a small or herbaceous organism of this kind, rather than a tree."
play,noun,play,"Activity for amusement only, especially among the young."
play,verb,play,To act in a manner such that one has fun; to engage in activities expressly for the purpose of recreation or entertainment.
player,noun,player,One that plays.
point,noun,point,A small dot or mark.
police,noun,police,"A public agency charged with enforcing laws and maintaining public order, usually being granted special privileges to do so, particularly"
pool,noun,pool,"A small and rather deep area of (usually) fresh water, as one supplied by a spring, or occurring in the course of a stream or river; a reservoir for water."
pool,noun,pool,A supply of resources.
poor,adj,poor,"With no or few possessions or money, particularly in relation to contemporaries who do have them."
popular,adj,popular,Common among the general public; generally accepted.
positive,adj,positive,"Included, present, characterized by affirmation."
possible,adj,possible,Able but not certain to happen; neither inevitable nor impossible.
post,noun,post,A long dowel or plank protruding from the ground; a fencepost; a lightpost.
post,noun,post,An assigned station; a guard post.
post,noun,post,"Each of a series of men stationed at specific places along a postroad, with responsibility for relaying letters and dispatches of the monarch (and later others) along the route."
post,verb,post,"To enter (a name) on a list, as for service, promotion, etc."
post,verb,post,To hang (a notice) in a conspicuous manner for general review.
post,verb,post,"To travel with relays of horses; to travel by post horses, originally as a courier."
potato,noun,potato,Solanum tuberosum or its edible starchy tuber.
pound,noun,pound,A hard blow.
pound,noun,pound,A place for the detention of stray or wandering animals.
pound,noun,pound,A unit of weight in various measurement systems.
practice,noun,practice,Repetition of an activity to improve a skill.
prefer,verb,prefer,To be in the habit of choosing something rather than something else; to favor; to like better.
prepare,verb,prepare,To make ready for a specific future purpose; to set up; to assemble or equip; to forearm.
present,adj,present,"Relating to now, for the time being; current."
present,noun,present,The current moment or period of time.
pretty,adj,pretty,"Pleasant to the sight or other senses; attractive, especially of women or children."
pretty,adv,pretty,"Somewhat, fairly, quite; sometimes also (by meiosis) very."
price,noun,price,The cost required to gain possession of something.
probably,adv,probably,In all likelihood.
problem,noun,problem,A difficulty that has to be resolved or dealt with.
product,noun,product,Anything that is produced; a result.
program,noun,program,A set of structured activities; a plan of action.
project,noun,project,"A planned endeavor, usually with a specific goal and accomplished in several steps or stages."
purple,adj,purple,Of a purple hue.
purple,noun,purple,"A colour between red and blue; violet, though often closer to magenta."
put,verb,put,To physically place (something or someone somewhere).
quarter,noun,quarter,A fourth part of something.
question,noun,question,"A worded or expressed sentence, phrase, or only a word on its own, which asks for information, a reply, or a response; an interrogative."
quick,adj,quick,"Moving with speed, rapidity or swiftness, or capable of doing so; rapid; fast."
quickly,adv,quickly,Rapidly; with speed; fast.
quiet,adj,quiet,With little or no sound; free of disturbing noise.
quite,adv,quite,"To the greatest extent or degree; completely, entirely."
radio,noun,radio,The technology that allows for the transmission of sound or other signals by modulation of electromagnetic waves.
rain,noun,rain,Condensed water falling from a cloud.
rain,verb,rain,To have rain fall from the sky.
read,verb,read,To look at and interpret letters or other information that is written.
reader,noun,reader,A person who reads.
reading,noun,reading,The process of interpreting written language.
ready,adj,ready,Prepared for immediate action or use.
real,adj,real,"True, genuine, not merely nominal or apparent."
really,adv,really,"In a way or manner that is real, not unreal."
reason,noun,reason,A cause:
red,adj,red,Of a red hue.
red,noun,red,"The colour of the setting sun, blood, and strawberries; the colour which is evoked by the longest visible wavelengths (between about 625–740 nm), and a primary additive colour."
relax,verb,relax,To calm down.
remember,verb,remember,To recall from one's memory; to have an image in one's memory.
repeat,verb,repeat,To do or say again (and again).
report,noun,report,"A piece of information describing, or an account of certain events given or presented to someone, with the most common adpositions being by (referring to creator of the report) and on (referring to the subject)."
restaurant,noun,restaurant,"An eating establishment in which diners are served food, usually by waiters at their tables but sometimes (as in a fast food restaurant) at a counter."
result,noun,result,"That which results; the conclusion or end to which any course or condition of things leads, or which is obtained by any process or operation; consequence or effect."
return,noun,return,The act of returning.
return,verb,return,To come or go back (to a place or person).
rice,noun,rice,"Cereal plants, Oryza sativa of the grass family whose seeds are used as food."
rich,adj,rich,Wealthy: having a lot of money and possessions.
ride,verb,ride,"To transport oneself by sitting on and directing a horse, later also a bicycle etc."
right,adj,right,"Designating the side of the body which is positioned to the east if one is facing north, the side on which the heart is not located in most humans. This arrow points to the reader's right: →"
right,adv,right,On the right side.
right,noun,right,"That which complies with justice, law or reason."
river,noun,river,"A large and often winding stream which drains a land mass, carrying water down from higher areas to a lower point, oftentimes ending in another body of water, such as an ocean or in an inland sea."
road,noun,road,"A way used for travelling between places, originally one wide enough to allow foot passengers and horses to travel, now (US) usually one surfaced with asphalt or concrete and designed to accommodate many vehicles travelling in both directions. In the UK both senses are heard: a country road is the same as a country lane."
room,noun,room,An opportunity or scope (to do something).
routine,noun,routine,A course of action to be followed regularly; a standard procedure.
rule,noun,rule,"A regulation, law, guideline."
run,verb,run,To move swiftly.
sad,adj,sad,Emotionally negative.
salad,noun,salad,"A food made primarily of a mixture of raw or cold ingredients, typically vegetables, usually served with a dressing such as vinegar or mayonnaise."
salt,noun,salt,"A common substance, chemically consisting mainly of sodium chloride (NaCl), used extensively as a condiment and preservative."
same,adj,same,Not different or other; not another or others; not different as regards self; selfsame; identical.
same,adv,same,"The same way; in the same manner; to the same extent, equally."
sandwich,noun,sandwich,"A dish or foodstuff where at least one piece, but typically two or more pieces, of bread serves as the wrapper or container of some other food."
say,verb,say,To pronounce.
school,noun,school,"A group of fish or a group of marine mammals such as porpoises, dolphins, or whales."
school,noun,school,An institution dedicated to teaching and learning; an educational institution.
science,noun,science,"A particular discipline or branch of knowledge that is natural, measurable or consisting of systematic principles rather than intuition or technical skill."
scientist,noun,scientist,"One whose activities make use of the scientific method to answer questions regarding the measurable universe. A scientist may be involved in original research, or make use of the results of the research of others."
second,adj,second,Number-two; following after the first one with nothing between them. The ordinal number corresponding to the cardinal number two.
second,noun,second,"A unit of time historically and commonly defined as a sixtieth of a minute which the International System of Units more precisely defines as the duration of 9,192,631,770 periods of radiation corresponding to the transition between two hyperfine levels of caesium-133 in a ground state at a temperature of absolute zero and at rest."
second,noun,second,"One who supports another in a contest or combat, such as a dueller's assistant."
second,noun,second,Something that is number two in a series.
section,noun,section,A cutting; a part cut out from the rest of something.
see,verb,see,"To perceive or detect someone or something with the eyes, or as if by sight."
sell,verb,sell,To transfer goods or provide services in exchange for money.
send,verb,send,To make something (such as an object or message) go from one place to another (or to someone).
sentence,noun,sentence,The decision or judgement of a jury or court; a verdict.
share,verb,share,To give part of what one has to somebody else to use or consume.
sheep,noun,sheep,A woolly ruminant of the genus Ovis.
shirt,noun,shirt,"An article of clothing that is worn on the upper part of the body, and often has sleeves, either long or short, that cover the arms."
shoe,noun,shoe,"A protective covering for the foot, with a bottom part composed of thick leather or plastic sole and often a thicker heel, and a softer upper part made of leather or synthetic material. Shoes generally do not extend above the ankle, as opposed to boots, which do."
shop,noun,shop,"An establishment that sells goods or services to the public; originally only a physical location, but now a virtual establishment as well."
shop,verb,shop,"To visit stores or shops to browse or explore merchandise, especially with the intention of buying such merchandise."
shopping,noun,shopping,"The process of buying goods or services, or searching for those suitable to buy."
short,adj,short,"Having a small distance from one end or edge to another, either horizontally or vertically."
should,verb,should,"Ought to; indicating opinion, advice, or instruction, about what is required or desirable."
show,noun,show,"A play, dance, or other entertainment."
show,verb,show,"To display, to have somebody see (something)."
shower,noun,shower,"A brief fall of precipitation (spell of rain, or a similar fall of snow, sleet, or cascade); burst of hefty precipitation."
shower,noun,shower,One who shows.
sick,adj,sick,In poor health; ill.
similar,adj,similar,"Having traits or characteristics in common; alike, allied, comparable."
sing,verb,sing,To produce musical or harmonious sounds with one’s voice.
singer,noun,singer,"A person who sings, often professionally."
singer,noun,singer,"A person who, or device which, singes."
sister,noun,sister,A daughter of the same parents as another person; a female sibling.
sit,verb,sit,To be in a position in which the upper body is upright and supported by the buttocks.
situation,noun,situation,The combination of circumstances at a given moment; a state of affairs.
skill,noun,skill,"A capacity to do something well; a technique, an ability, usually acquired or learned, as opposed to abilities that are regarded as innate."
skirt,noun,skirt,"An article of clothing, usually worn by women and girls, that hangs from the waist and covers the lower part of the body."
sleep,verb,sleep,To rest in a state of reduced consciousness.
slow,adj,slow,"Taking a long time to move or go a short distance, or to perform an action; not quick in motion; proceeding at a low speed."
small,adj,small,Not large or big; insignificant; few in number.
smart,adj,smart,Exhibiting social ability or cleverness.
snake,noun,snake,"Any of the suborder Serpentes of legless reptile with long, thin bodies and fork-shaped tongues."
snow,noun,snow,"A square-rigged sailing vessel similar to a brig formerly used as a warship, with a foremast, a mainmast, and a trysail mast immediately abaft (behind) the mainmast."
snow,noun,snow,"The partly frozen, crystalline state of water that falls from the atmosphere as precipitation in flakes; also, the falling of such flakes; and the accumulation of them on the ground or on objects as a white layer."
snow,verb,snow,Preceded by the dummy subject it: to have snow (noun sense 1) fall from the atmosphere.
so,adv,so,To the (explicitly stated) extent.
sometimes,adv,sometimes,"On some occasions, over some periods, or in certain circumstances, but not always."
son,noun,son,One's male offspring.
song,noun,song,"A musical composition with lyrics for voice or voices, performed by singing."
soon,adv,soon,"Immediately, instantly."
sorry,adj,sorry,Regretful or apologetic for one's actions.
sound,noun,sound,"A long narrow inlet, or a strait between the mainland and an island; also, a strait connecting two seas, or connecting a sea or lake with the ocean."
sound,noun,sound,"A long, thin probe for sounding or dilating body cavities or canals such as the urethra; a sonde."
sound,noun,sound,A sensation perceived by the ear caused by the vibration of air or some other medium.
sound,verb,sound,"Of a whale, to dive downwards."
sound,verb,sound,To produce a sound.
soup,noun,soup,"Any of various dishes commonly made by combining liquids, such as water or stock, with other ingredients, such as meat and vegetables, that contribute the food value, flavor, and texture."
south,adj,south,Toward the south; southward.
south,adv,south,Toward the south; southward.
south,noun,south,"The direction towards the pole to the right-hand side of someone facing east, specifically 180°, or (on another celestial object) the direction towards the pole lying on the southern side of the invariable plane."
space,noun,space,"Unlimited or generalized extent, physical or otherwise."
speak,verb,speak,"To communicate with one's voice, to say words out loud."
special,adj,special,"Distinguished by a unique, particular, or unusual quality."
spell,verb,spell,To put under the influence of a spell; to affect by a spell; to bewitch; to fascinate; to charm.
spell,verb,spell,To work in place of (someone).
spell,verb,spell,To write or say the letters that form a word or part of a word.
spelling,noun,spelling,"The act, practice, ability, or subject of forming words with letters, or of reading the letters of words; orthography."
spend,verb,spend,To pay out (money).
sport,noun,sport,Any activity that uses physical exertion or skills competitively under a set of rules that is not based on aesthetics.
spring,noun,spring,"An act of springing: a leap, a jump."
stand,verb,stand,To position or be positioned physically:
star,noun,star,"Any small, natural and bright dot appearing in the unobscured sky, especially in the night or twilight sky."
start,verb,start,"To begin, commence, initiate."
statement,noun,statement,A declaration or remark.
station,noun,station,A stopping place.
stay,verb,stay,"To remain in a particular place, especially for a definite or short period of time; sojourn; abide."
still,adv,still,Without motion.
stop,noun,stop,"A (usually marked) place where buses, trams or trains halt to let passengers get on and off, usually smaller than a station."
stop,noun,stop,A small well-bucket; a milk-pail.
stop,verb,stop,To cease moving.
store,noun,store,A place where items may be accumulated or routinely kept.
story,noun,story,An account of real or fictional events.
street,noun,street,"A paved part of road, usually in a village or a town."
strong,adj,strong,Capable of producing great physical force.
student,noun,student,A person who studies or learns about a particular subject.
study,noun,study,Mental effort to acquire knowledge or learning.
study,verb,study,"To review materials already learned in order to make sure one does not forget them, usually in preparation for an examination."
style,noun,style,"Senses relating to a thin, pointed object."
subject,noun,subject,"The noun, pronoun or noun phrase about whom the statement is made. In active clauses with verbs denoting an action, the subject is the actor. In clauses in the passive voice the subject is the target of the action."
success,noun,success,The achievement of one's aim or goal.
sugar,noun,sugar,"Sucrose in the form of small crystals, obtained from sugar cane or sugar beet and used to sweeten food and drink."
summer,noun,summer,A horizontal beam supporting a building.
summer,noun,summer,"One of four seasons, traditionally the second, marked by the longest and typically hottest days of the year due to the inclination of the Earth and thermal lag. Typically regarded as spanning the months of June, July, and August in the Northern Hemisphere and the months of December, January and February in the Southern Hemisphere."
sun,noun,sun,"A star, especially when seen as the centre of any single solar system."
supermarket,noun,supermarket,"A large self-service store that sells groceries and, usually, medications, household goods, and/or clothing."
sure,adj,sure,"Physically secure and certain, non-failing, reliable."
sweater,noun,sweater,"A knitted jacket or jersey, usually of thick wool, worn by athletes before or after exercise."
swim,verb,swim,"To move through the water, without touching the bottom; to propel oneself in water by natural means."
swimming,noun,swimming,The act or art of sustaining and propelling the body in water.
swimming,noun,swimming,The state of being dizzy or in vertigo.
table,noun,table,Furniture with a top surface to accommodate a variety of uses.
take,verb,take,"To get into one's hands, possession, or control, with or without force."
talk,verb,talk,"To communicate, usually by means of speech."
tall,adj,tall,"Having a vertical extent greater than the average. For example, somebody with a height of over 6 feet would generally be considered to be tall."
taxi,noun,taxi,"A vehicle that may be hired for single journeys by members of the public, particularly one with an automated meter to calculate the fare."
tea,noun,tea,The tea plant (Camellia sinensis); (countable) a variety of this plant.
teach,verb,teach,To pass on knowledge to.
teacher,noun,teacher,"A person who teaches, especially one employed in a school; preceptor."
team,noun,team,"A set of draught animals, such as two horses in front of a carriage."
teenager,noun,teenager,A person between 13 and 19 years old.
telephone,noun,telephone,"A telecommunication device (originally mechanical, and now electronic) used for two-way talking with another person (now often shortened to phone)."
telephone,verb,telephone,To (attempt to) contact someone using a telephone.
television,noun,television,"An electronic communication medium that allows the transmission of real-time visual images, and often sound."
tell,verb,tell,"To count, reckon, or enumerate."
tennis,noun,tennis,"A sport played by two players (or four in doubles), who alternately strike the ball over a net using racquets."
terrible,adj,terrible,"Dreadful; causing terror, alarm and fear; awesome"
test,noun,test,"A challenge, trial."
test,verb,test,"To challenge, to put a strain on (something)."
text,noun,text,"A writing consisting of multiple glyphs, characters, symbols or sentences."
thank,verb,thank,To express appreciation or gratitude toward (someone or something).
thanks,noun,thanks,plural of thank
theater,noun,theater,"A place or building, consisting of a stage and seating, in which an audience gathers to watch plays, musical performances, public ceremonies, and so on."
then,adv,then,At that time.
there,adv,there,"In or at a place or location (stated, implied or otherwise indicated) that is perceived to be away from, or at a relative distance from, the speaker (compare here)."
thing,noun,thing,"That which is considered to exist as a separate entity, object, quality or concept."
think,verb,think,"To ponder, to go over in one's mind."
think,verb,think,"To seem, to appear."
thirsty,adj,thirsty,Needing to drink water or any liquid that can supply water.
through,adv,through,From one side of something to the other.
ticket,noun,ticket,"A small document that acts as proof of something, often thereby granting the holder some ability."
time,noun,time,The inevitable progression into the future with the passing of present and past events.
tired,adj,tired,In need of some rest or sleep.
title,noun,title,"The name of a film, musical piece, painting, or other work of art."
today,adv,today,On the current day or date.
today,noun,today,The current day or date.
together,adv,together,"At the same time, in the same place; in close association or proximity."
toilet,noun,toilet,"A room, enclosed area or single-purpose building containing a fixture or fixtures used for urination and defecation; a bathroom or water closet."
tomato,noun,tomato,"A widely cultivated plant, Solanum lycopersicum, having edible fruit."
tomorrow,adv,tomorrow,On the day after the present day.
tomorrow,noun,tomorrow,The day after the present day.
tonight,adv,tonight,During the night following the current day; during the evening of today.
tonight,noun,tonight,The nighttime of the current day or date; this night.
too,adv,too,Likewise.
tooth,noun,tooth,"A hard, calcareous structure present in the mouth of many vertebrate animals, generally used for biting and chewing food."
